User-ID,ISBN,Rating,user_idx,book_idx
61845,0446353914,8,1455,5005
61845,0553285947,9,1455,797
61845,0553293257,8,1455,4549
61845,0553561537,9,1455,227
61845,0553569406,9,1455,7256
61845,0671027522,7,1455,7079
61854,006001203X,8,1456,4624
61854,0060976845,2,1456,516
61854,0312278586,10,1456,1469
61854,0316769487,6,1456,568
61854,0345378490,6,1456,739
61854,037570504X,10,1456,1066
61854,0425098605,9,1456,3396
61854,0425121259,9,1456,3406
61854,0425140032,7,1456,384
61854,0440114756,10,1456,5066
61854,0440208300,2,1456,3484
61854,0446353930,6,1456,7862
61854,0446360511,7,1456,1403
61854,0446360732,6,1456,1404
61854,0446361739,10,1456,4652
61854,0446364266,8,1456,7863
61854,0446364282,6,1456,5770
61854,0446601853,6,1456,3583
61854,0446603309,9,1456,3587
61854,0451188462,2,1456,2513
61854,0553279912,6,1456,838
61854,0553289519,10,1456,4668
61854,055328990X,10,1456,4669
61854,0553290851,4,1456,6596
61854,0553295004,10,1456,4671
61854,055329783X,6,1456,4672
61854,0553562746,6,1456,798
61854,0553565060,2,1456,4550
61854,0553567683,6,1456,1409
61854,0553571575,6,1456,6330
61854,0553576003,1,1456,7864
61854,0553576798,7,1456,2310
61854,0671007610,6,1456,4615
61854,067102423X,9,1456,3944
61854,0671689746,6,1456,4553
61854,0671689762,8,1456,7865
61854,0671729411,8,1456,4805
61854,0671741187,9,1456,4619
61854,1551662914,6,1456,4247
61901,0312978383,9,1457,2342
61901,0345377702,7,1457,7866
61901,0375501916,10,1457,3218
61901,0385484518,10,1457,242
61901,0440214009,8,1457,7867
61901,0446609323,8,1457,960
61901,0525945040,10,1457,851
61901,0525946063,10,1457,5097
61901,0553286749,10,1457,7868
61901,0553578308,7,1457,2330
61901,0553582135,7,1457,3878
61901,0590353403,8,1457,509
61901,0609608444,9,1457,681
61901,0671026011,8,1457,1578
61901,0671042572,9,1457,3959
61901,0671047329,7,1457,5273
61901,0684814994,9,1457,454
61901,0684846004,9,1457,4866
61901,0684852624,9,1457,4058
61901,0743202988,8,1457,6093
61901,074322423X,9,1457,4729
61901,074325547X,9,1457,1057
61901,0743439740,8,1457,1175
61901,0743448677,8,1457,2016
61901,0743486226,9,1457,49
61901,076791404X,7,1457,4141
61901,0767915054,7,1457,5143
61901,0812885066,8,1457,7633
61901,0931432820,8,1457,2589
61910,0345384350,8,1458,2629
61910,0345386108,9,1458,3146
61910,0425181103,10,1458,1763
61910,0425194515,9,1458,4710
61910,0449221148,9,1458,7869
61910,0515117234,10,1458,5567
61910,0515119520,10,1458,5832
61910,0553574574,10,1458,2886
61910,0553579754,10,1458,194
61910,0553584480,10,1458,7317
61910,067081976X,7,1458,3916
61910,0671000306,5,1458,179
61910,0671027360,8,1458,376
61910,0671727796,9,1458,5935
61910,0671741926,9,1458,7870
61910,0671795740,7,1458,182
61910,0684853515,8,1458,5364
62009,014023828X,9,1459,2471
62009,0385312377,8,1459,5447
62009,0385475713,7,1459,2474
62009,0684853787,6,1459,7872
62172,0060652934,10,1460,1132
62172,0061053104,8,1460,7873
62172,0316769487,6,1460,568
62172,0345308239,7,1460,7165
62172,0345413369,7,1460,5486
62172,0375708111,7,1460,5493
62172,0553296981,8,1460,668
62172,0671039741,7,1460,5122
62239,0439049962,3,1461,3458
62239,044048474X,8,1461,1029
62239,0590494465,8,1461,3905
62239,0590494503,2,1461,3906
62239,0590634275,5,1461,7000
62239,0590846280,4,1461,7001
62272,0312203039,9,1462,2097
62272,0312966091,10,1462,1679
62272,0312971346,9,1462,2283
62272,0312990456,9,1462,420
62272,0316690619,5,1462,3105
62272,0316693324,8,1462,1841
62272,0385296495,9,1462,5057
62272,0385297661,9,1462,6802
62272,0385304900,9,1462,5257
62272,039914613X,9,1462,1184
62272,0440167531,9,1462,4647
62272,0440176484,10,1462,2619
62272,0440193613,9,1462,2613
62272,0440200563,9,1462,2570
62272,0440201926,10,1462,3475
62272,0440203856,9,1462,3478
62272,0440211891,9,1462,2620
62272,0440217466,9,1462,3496
62272,0440217547,9,1462,5073
62272,044661193X,8,1462,1086
62272,0452284295,9,1462,2301
62272,0553106643,8,1462,6648
62272,0553802518,10,1462,7874
62272,0671001795,10,1462,275
62272,0671693816,8,1462,1857
62272,0679452281,9,1462,721
62272,0684810387,9,1462,276
62272,0684815451,9,1462,6135
62272,0684853507,8,1462,1775
62272,1551664313,10,1462,2518
62272,1551669307,6,1462,5346
62303,0140445285,10,1463,1508
62303,0140620869,7,1463,3034
62303,0140621792,9,1463,2626
62303,0571154913,8,1463,4878
62303,0571216420,9,1463,3895
62316,0446677477,4,1464,5605
62316,0553375407,10,1464,3837
62316,0553379658,9,1464,7875
62316,0671015206,7,1464,7876
62316,0786881852,7,1464,251
62316,1573221112,7,1464,5159
62381,0060976497,7,1466,2266
62381,0316284955,9,1466,1772
62381,0446359866,7,1466,1085
62464,0140185216,10,1467,2206
62464,0316769487,10,1467,568
62464,0345465083,9,1467,2719
62464,0375727345,9,1467,1182
62464,0375758992,8,1467,3235
62464,0440940001,9,1467,288
62464,0451524497,9,1467,7706
62464,0451526341,10,1467,507
62464,052594527X,10,1467,3790
62464,0553210793,8,1467,2156
62464,0553575260,2,1467,7877
62464,0679751114,6,1467,7574
62464,067976402X,9,1467,654
62464,0679776818,6,1467,1612
62464,0684800713,10,1467,1659
62464,1400032806,10,1467,2457
62542,0312265859,10,1468,360
62542,0312306326,7,1468,1786
62542,0312983271,7,1468,1870
62542,0316693251,8,1468,2326
62542,0316693286,9,1468,1382
62542,0316781266,5,1468,2407
62542,0385504209,10,1468,11
62542,0385721420,7,1468,1805
62542,0399146296,8,1468,5061
62542,0440940001,10,1468,288
62542,0446610038,8,1468,404
62542,0446612790,8,1468,961
62542,0451208765,8,1468,199
62542,0452283205,5,1468,2669
62542,0679740104,9,1468,7878
62542,0743221990,10,1468,7177
62542,0743222008,7,1468,5443
62542,1400031354,10,1468,1619
62542,1551667894,10,1468,4261
62542,1558744606,8,1468,4280
62546,0553264915,5,1469,7879
62558,0140092846,6,1470,2226
62558,0316769509,7,1470,4813
62558,0380789035,8,1470,496
62558,0385479565,9,1470,2134
62558,0399134409,7,1470,7338
62558,0425121631,8,1470,1475
62558,0425143325,6,1470,5534
62558,044020352X,7,1470,3477
62558,0440498058,8,1470,1694
62558,0440931800,7,1470,3536
62558,0441001971,7,1470,5000
62558,0441004520,7,1470,2601
62558,0441304834,8,1470,1301
62558,0451523377,6,1470,3722
62558,0452282152,6,1470,217
62558,0553273817,9,1470,3813
62558,055329461X,7,1470,7880
62558,0553347756,8,1470,53
62558,0671726889,8,1470,1015
62558,0812543262,8,1470,195
62558,0877733759,9,1470,635
62582,0345456939,10,1471,7664
62582,0373484909,10,1471,6056
62582,0380718332,8,1471,2327
62582,0515122734,10,1471,1166
62582,0515136530,10,1471,238
62582,0671023616,8,1471,840
62582,0804119538,10,1471,4429
62662,0425157164,5,1472,6189
62680,0373250118,5,1473,1141
62688,0312867875,7,1474,6430
62688,0345412214,7,1474,3158
62688,0553212788,7,1474,6510
62688,0553297996,6,1474,7881
62688,0880385197,7,1474,7882
62688,0930289234,9,1474,7505
62688,1560761156,7,1474,5404
62688,1563893428,8,1474,7423
62688,1572971142,7,1474,7883
62809,0060973617,10,1475,2251
62809,0671025341,10,1475,6212
62809,0671670689,10,1475,2582
62862,0060928336,6,1476,621
62862,0060930535,10,1476,723
62862,0061097101,8,1476,1839
62862,0140244824,5,1476,433
62862,0142001430,7,1476,726
62862,0156006529,8,1476,2340
62862,0312195516,10,1476,71
62862,0312199430,10,1476,3058
62862,0312278586,8,1476,1469
62862,0312316933,8,1476,6298
62862,0316666343,6,1476,438
62862,0316781266,8,1476,2407
62862,0316782505,9,1476,3109
62862,0345392825,7,1476,1682
62862,0345443284,8,1476,1321
62862,0375505148,7,1476,7819
62862,0375706062,8,1476,1645
62862,0375727345,8,1476,1182
62862,0380718332,8,1476,2327
62862,0380820145,6,1476,1334
62862,0385335482,8,1476,1906
62862,0385413726,6,1476,7884
62862,0385502532,8,1476,1339
62862,0385721420,5,1476,1805
62862,038572179X,7,1476,2369
62862,0399150838,6,1476,7052
62862,0440241073,7,1476,178
62862,0446610399,7,1476,2038
62862,0446672211,10,1476,215
62862,0449149676,8,1476,699
62862,0451170725,6,1476,5479
62862,0553574671,6,1476,2309
62862,0671023616,8,1476,840
62862,0671027360,8,1476,376
62862,068487217X,6,1476,4581
62862,0688174035,8,1476,5739
62862,0743203631,7,1476,4083
62862,0767905180,9,1476,1593
62862,0767905938,8,1476,5142
62862,0786869054,8,1476,1482
62862,0786869216,10,1476,1712
62862,0786885416,7,1476,4154
62862,0786885688,10,1476,1713
62862,1573225789,9,1476,1366
62862,1878424319,8,1476,521
62881,014038572X,8,1477,3028
62881,0345413881,7,1477,3160
62881,0440211727,7,1477,188
62881,0440214041,5,1477,189
62881,0451137965,8,1477,919
62881,0451184114,4,1477,2708
62881,0451186362,7,1477,5395
62881,0553096060,8,1477,5579
62881,0553285920,8,1477,5103
62881,0553563521,9,1477,5105
62881,0553580221,6,1477,3872
62881,0671509810,7,1477,2173
62891,0020199600,10,1478,2655
62891,0020519001,7,1478,2896
62891,0060919655,10,1478,6081
62891,0060922532,8,1478,2936
62891,006101351X,9,1478,517
62891,0140119906,10,1478,6914
62891,0140177396,8,1478,1419
62891,0140186484,10,1478,1137
62891,014028009X,9,1478,434
62891,0140282033,5,1478,7253
62891,0140445560,9,1478,7658
62891,0140481389,10,1478,4992
62891,0316666343,6,1478,438
62891,0345353145,8,1478,834
62891,0345370775,8,1478,1091
62891,0345378482,8,1478,809
62891,0345378490,7,1478,739
62891,0345380371,7,1478,2058
62891,0373250126,7,1478,1142
62891,0385121679,7,1478,6676
62891,0385479565,6,1478,2134
62891,0440206154,7,1478,1378
62891,0440224675,5,1478,1691
62891,0440967694,8,1478,2223
62891,044651652X,7,1478,1200
62891,0451167716,7,1478,4541
62891,0451167783,10,1478,6114
62891,0451169514,7,1478,5086
62891,0451523202,10,1478,7146
62891,0452281903,7,1478,2219
62891,0452285186,8,1478,7254
62891,0486270629,8,1478,3741
62891,0515103292,9,1478,7772
62891,0553574353,10,1478,1099
62891,067944999X,9,1478,5189
62891,0679723161,10,1478,1609
62891,0679735771,6,1478,4691
62891,0679745203,6,1478,1630
62891,0684800713,8,1478,1659
62891,0811202208,9,1478,1939
62891,0811821706,10,1478,4178
62891,0812505166,6,1478,780
62891,0894801996,10,1478,5427
62891,1558745157,9,1478,2221
62891,1582343764,7,1478,7411
62895,0060925000,10,1479,522
62895,0099771519,6,1479,658
62895,0140431357,10,1479,5651
62895,0140620109,10,1479,1452
62895,0140620222,10,1479,4964
62895,0312983824,8,1479,692
62895,0316693251,8,1479,2326
62895,0330262130,4,1479,3113
62895,0345351525,6,1479,1249
62895,0452283485,6,1479,3736
62895,0515133302,9,1479,167
62895,0671458531,4,1479,6880
62895,1400031362,7,1479,1833
62895,1853260622,10,1479,6060
62929,0312983824,10,1480,692
62958,014017737X,8,1481,1672
62958,0312854285,10,1481,3068
62958,0345335457,9,1481,7472
62958,0441783589,10,1481,6985
62958,0451160525,10,1481,5972
62958,0451525442,10,1481,7885
62958,067172262X,10,1481,3984
62958,0689711522,10,1481,558
62958,0812551486,9,1481,5400
62958,0812570944,7,1481,2526
62958,0886773520,6,1481,5391
62966,0060086386,8,1482,1992
62966,0060392452,10,1482,930
62966,0060938412,7,1482,7886
62966,0312263120,8,1482,931
62966,0373250185,7,1482,3196
62966,0373250193,8,1482,1388
62966,0373250215,9,1482,5780
62966,0373250223,7,1482,707
62966,037325024X,7,1482,5548
62966,0373250258,5,1482,5781
62966,0373250266,9,1482,5782
62966,0373250282,10,1482,5783
62966,0373250290,9,1482,5784
62966,0373250363,7,1482,3197
62966,0373250371,9,1482,5945
62966,037325041X,10,1482,6239
62966,0373250452,7,1482,3198
62966,0373250495,6,1482,7700
62966,0375727345,9,1482,1182
62966,0375760911,4,1482,1904
62966,0385333412,8,1482,2847
62966,0525946535,1,1482,7707
62966,0671027360,10,1482,376
62966,0671027387,8,1482,1192
62966,0743418174,10,1482,705
62966,0743457536,8,1482,6378
62966,0767912233,10,1482,4140
62966,1551667401,10,1482,7888
62966,1558746463,10,1482,6771
62968,038529929X,7,1483,4685
62968,0385313136,5,1483,7622
62968,0385333927,7,1483,7538
62968,0385479565,8,1483,2134
62968,0525941908,7,1483,6439
63004,0060959037,7,1484,2194
63004,0312243022,7,1484,691
63004,0312875681,5,1484,3070
63004,0312890044,9,1484,1122
63004,0316601950,6,1484,475
63004,0375504613,9,1484,1462
63004,0380730138,6,1484,1332
63004,0385720106,8,1484,478
63004,0765342987,8,1484,876
63044,0140012133,10,1485,3005
63044,0394585852,10,1485,5831
63044,0786863986,3,1485,484
63360,0312924585,9,1486,2098
63360,0345313860,8,1486,535
63360,0345337662,9,1486,283
63360,0345339703,10,1486,5046
63360,0345397819,7,1486,4684
63360,0345409671,5,1486,1252
63360,0385319673,8,1486,5618
63360,0451180232,7,1486,5622
63360,0451190750,7,1486,4812
63360,0618002219,9,1486,510
63360,1573226122,8,1486,5216
63389,0060921145,9,1487,5196
63389,0140043128,5,1487,6846
63389,0140293248,2,1487,1425
63389,0385482388,8,1487,996
63389,038549730X,9,1487,4738
63389,0452282152,5,1487,217
63389,0679746048,7,1487,588
63394,0060987103,9,1488,1635
63394,0064403688,9,1488,2991
63394,0345351525,10,1488,1249
63394,0345360001,7,1488,5882
63394,0345388771,10,1488,6304
63394,0345409272,5,1488,3154
63394,0373872127,7,1488,3205
63394,0380714752,9,1488,6018
63394,0385260156,10,1488,7891
63394,0385333846,8,1488,7892
63394,0385469683,10,1488,5599
63394,0399501487,9,1488,92
63394,0440212812,8,1488,7148
63394,0440215439,8,1488,7893
63394,0440222699,8,1488,7418
63394,0446610399,5,1488,2038
63394,0451180232,9,1488,5622
63394,0451184963,9,1488,2709
63394,0486264785,8,1488,3739
63394,0486270629,7,1488,3741
63394,0553212540,10,1488,3805
63394,0553279378,10,1488,1979
63394,0553279912,7,1488,838
63394,0671034677,8,1488,6092
63394,0671532766,6,1488,7894
63394,0671727796,10,1488,5935
63394,0671872656,8,1488,6966
63394,0679853065,9,1488,2639
63394,0743204077,5,1488,7056
63394,0786014245,7,1488,2524
63394,0804112525,5,1488,7848
63394,0805062971,10,1488,1830
63394,1556612257,5,1488,353
63494,0373240007,6,1489,7895
63494,0440217466,8,1489,3496
63494,0451188616,7,1489,5623
63506,0345376579,6,1490,7896
63506,0425166171,5,1490,7572
63506,0515131229,7,1490,391
63506,0553578316,4,1490,5925
63506,0553579274,7,1490,4961
63506,0553582364,10,1490,274
63507,006101351X,8,1491,517
63507,0061093491,6,1491,2964
63507,006109921X,7,1491,2975
63507,0140119906,4,1491,6914
63507,0345387651,7,1491,740
63507,0345422406,6,1491,7646
63507,0380002930,7,1491,948
63507,0446520802,8,1491,2036
63507,0553579606,7,1491,6650
63595,0060092963,9,1492,7897
63595,0060517611,5,1492,7898
63595,0061031445,7,1492,7899
63595,0345440404,9,1492,4815
63595,0373218257,8,1492,6173
63595,0373218400,9,1492,639
63595,0373218427,7,1492,7900
63595,0373218435,6,1492,7901
63595,0373218966,6,1492,4816
63595,0380814803,9,1492,1968
63595,0399149848,10,1492,5344
63595,0440236606,9,1492,4428
63595,0440236630,9,1492,7902
63595,0440241049,8,1492,7392
63595,0440241057,8,1492,7903
63595,0440241065,8,1492,7904
63595,0440241111,7,1492,7905
63595,0446613436,10,1492,348
63595,0451207947,9,1492,7906
63595,0451212169,8,1492,7907
63595,0515136549,8,1492,7908
63595,0553575015,8,1492,5226
63595,0553584049,8,1492,3886
63595,0553586181,9,1492,7909
63595,0553586203,8,1492,2549
63595,0743422740,7,1492,7523
63595,0743456173,9,1492,7910
63595,0743469844,9,1492,7187
63595,082177462X,8,1492,4203
63595,1551667002,6,1492,4256
63595,1551667193,9,1492,5908
63595,1555910807,4,1492,2787
63625,0140013997,9,1493,6261
63625,0140386645,10,1493,859
63625,0156528207,10,1493,2341
63625,0312147015,10,1493,3056
63625,0316168815,10,1493,3100
63625,0440498058,10,1493,1694
63625,0446310786,10,1493,1030
63625,0446608955,10,1493,72
63625,0553260111,10,1493,4665
63625,0553263226,10,1493,965
63625,0553287737,10,1493,7911
63625,0743412028,10,1493,125
63625,0812511816,10,1493,815
63625,0812550706,10,1493,817
63625,0880382651,1,1493,7912
63625,1853260622,10,1493,6060
63625,193156146X,10,1493,1282
63665,0440108268,6,1494,849
63665,044020562X,7,1494,850
63714,0525946233,10,1495,2856
63714,0575056991,10,1495,7696
63714,0575600306,10,1495,7686
63714,1853260827,9,1495,4883
63849,0440236754,6,1496,3524
63854,0061095540,7,1497,5952
63854,0312265867,7,1497,1003
63854,0312282702,9,1497,5865
63854,0312966091,6,1497,1679
63854,0312966970,6,1497,1518
63854,0312971346,7,1497,2283
63854,0312976275,6,1497,1519
63854,0316168688,10,1497,2028
63854,0316666343,9,1497,438
63854,0345440765,9,1497,5426
63854,0349105715,9,1497,5663
63854,0385510438,8,1497,161
63854,039914739X,3,1497,525
63854,0399148787,7,1497,7913
63854,0399149155,9,1497,1185
63854,0399150897,8,1497,3388
63854,0425174344,9,1497,1912
63854,0446607134,7,1497,7914
63854,0515119784,7,1497,6385
63854,0670894184,8,1497,2522
63854,0671011367,7,1497,3929
63854,0671011375,8,1497,1744
63854,0671021001,7,1497,56
63854,068419337X,10,1497,2200
63854,0743250346,6,1497,7915
63854,0743407067,6,1497,5033
63854,0786885688,8,1497,1713
63854,1400042070,7,1497,4243
63923,0141301066,10,1498,4856
63923,0446670251,8,1498,1653
63923,0671729411,7,1498,4805
63923,0671742493,7,1498,1550
63923,0679724516,10,1498,1556
63938,0060391626,10,1499,50
63938,014100018X,8,1499,2241
63938,0156007479,7,1499,2404
63938,0316601950,6,1499,475
63938,0375727345,7,1499,1182
63938,038082101X,7,1499,3293
63938,0385512104,8,1499,3334
63938,0385721420,8,1499,1805
63938,0425109720,8,1499,5291
63938,0553153277,10,1499,5452
63938,0679751521,8,1499,1631
63938,0743237188,6,1499,1956
63956,0060392452,8,1500,930
63956,0140067477,8,1500,1671
63956,0156329301,8,1500,5044
63956,0316777722,9,1500,1587
63956,0345339681,10,1500,207
63956,0345350499,8,1500,423
63956,0345384563,9,1500,7916
63956,0385315031,8,1500,5160
63956,0385418493,9,1500,4996
63956,038549081X,9,1500,3326
63956,044651862X,8,1500,3572
63956,0451454243,6,1500,2571
63956,0451523415,9,1500,3723
63956,0451525795,10,1500,7647
63956,0452264464,9,1500,1190
63956,0517093650,9,1500,1697
63956,0553255762,9,1500,4739
63956,0553277472,9,1500,3817
63956,0671742493,10,1500,1550
63956,0679433740,7,1500,4021
63956,0743225406,10,1500,1445
63956,0802138004,9,1500,7917
63956,0836204387,10,1500,885
63956,0836213122,10,1500,6944
63956,0836218051,10,1500,1831
63956,0836218221,10,1500,6945
63956,0836218981,10,1500,4211
63956,1558538445,8,1500,7919
64010,0525244581,7,1501,5934
64010,0679735666,5,1501,4035
64010,0892813695,7,1501,4418
64015,0440324971,9,1502,5471
64015,0679723161,9,1502,1609
64015,068483376X,7,1502,906
64220,0061013439,6,1503,2954
64220,0345423135,5,1503,323
64220,0446358592,9,1503,3561
64220,0446611913,9,1503,7341
64220,0671023616,3,1503,840
64241,0062502182,10,1504,2981
64241,0440986524,8,1504,2512
64241,0553213504,10,1504,7920
64241,0553278215,8,1504,7569
64241,0553278827,10,1504,4667
64241,0590425919,8,1504,7197
64241,0684856093,10,1504,4061
64241,0893753564,10,1504,4235
64241,1576737330,8,1504,4413
64270,0142001430,8,1505,726
64270,0156028778,9,1505,1995
64270,0345436911,7,1505,1793
64270,0375726403,6,1505,679
64270,0375759778,5,1505,2271
64270,0385722206,10,1505,1773
64270,0670896764,6,1505,3923
64270,0743203631,7,1505,4083
64270,0743225082,7,1505,457
64270,080411918X,5,1505,6983
64270,1400030382,8,1505,5288
64270,1573221775,8,1505,358
64270,1573229326,7,1505,1089
64310,0385333064,10,1506,2618
64310,0399141065,8,1506,5059
64310,0399146008,9,1506,3370
64310,0399149155,10,1506,1185
64310,0425162028,9,1506,7921
64310,0425180638,10,1506,3443
64310,0440203856,10,1506,3478
64310,0440213282,10,1506,6595
64310,0440236754,10,1506,3524
64310,044023722X,8,1506,480
64310,0440241073,10,1506,178
64310,0446363251,7,1506,3564
64310,0446605484,10,1506,403
64310,0446609145,10,1506,3601
64310,0553109839,10,1506,1384
64310,0553273299,10,1506,4602
64310,0553280147,10,1506,3823
64310,0553287303,8,1506,7315
64310,0553574086,10,1506,3867
64310,0671673653,9,1506,7922
64310,0671867156,10,1506,2836
64333,006099486X,9,1507,2947
64333,0393310396,10,1507,4382
64333,0440435749,10,1507,2778
64346,0395083567,10,1509,2233
64346,0451151259,8,1509,4565
64346,0451153553,10,1509,3667
64396,0312289871,2,1510,7923
64396,0345413369,7,1510,5486
64396,0345413377,8,1510,5487
64396,0375705856,8,1510,1327
64396,0380728265,5,1510,7924
64396,0399148450,6,1510,3378
64396,0425178951,6,1510,1186
64396,0446611212,8,1510,405
64396,0679444815,8,1510,2821
64435,0060188731,9,1511,2710
64435,0151002630,7,1511,7151
64435,0670891576,8,1511,3921
64435,0670910236,7,1511,6155
64435,0671507036,7,1511,3963
64435,0679430946,9,1511,821
64435,0684874350,8,1511,248
64436,0060012781,8,1512,2904
64436,0060086386,6,1512,1992
64436,0060502258,9,1512,1880
64436,0060934417,7,1512,687
64436,0061009059,7,1512,80
64436,0142004235,9,1512,3042
64436,0316779237,7,1512,1375
64436,0345348036,9,1512,994
64436,0345361792,8,1512,1625
64436,0345425707,7,1512,754
64436,0345438329,7,1512,3178
64436,0345443284,3,1512,1321
64436,0375706771,6,1512,1902
64436,0375726403,10,1512,679
64436,0380813815,9,1512,1687
64436,038550120X,9,1512,3328
64436,0385505833,8,1512,575
64436,0385511612,5,1512,1491
64436,0440241162,6,1512,2007
64436,0446677450,6,1512,1343
64436,0446679593,7,1512,445
64436,0451409256,8,1512,505
64436,0553298860,7,1512,7302
64436,0553382241,7,1512,7925
64436,0670030643,7,1512,1036
64436,0670032077,7,1512,2171
64436,0671007718,6,1512,7926
64436,0671017128,10,1512,394
64436,0684844818,8,1512,7118
64436,0767905180,8,1512,1593
64436,0786867647,8,1512,2563
64436,0807083178,6,1512,2180
64436,0971263906,8,1512,4844
64436,1400031346,7,1512,1832
64436,1400031354,7,1512,1619
64440,0316153990,7,1513,3096
64535,0345313860,7,1514,535
64535,0345351525,6,1514,1249
64535,0345377648,7,1514,4414
64535,0345422384,7,1514,1456
64535,0425170349,7,1514,3436
64535,0440220602,6,1514,22
64535,044022165X,7,1514,2203
64535,0440234743,7,1514,1110
64535,0449223043,6,1514,1873
64535,0451181379,7,1514,1874
64535,067187599X,6,1514,7927
64625,0156907399,10,1516,1314
64625,0671769316,7,1516,2201
64625,0688156819,5,1516,1290
64629,0345370775,7,1517,1091
64679,0060934417,9,1518,687
64679,0140250948,7,1518,7654
64679,014025448X,6,1518,334
64679,0140257934,6,1518,1673
64679,0140270590,6,1518,1781
64679,0312305060,8,1518,3064
64679,0385479484,8,1518,7930
64679,0385498802,9,1518,326
64679,0394755596,8,1518,7931
64679,0446520802,6,1518,2036
64679,0515120898,8,1518,5096
64679,0767908260,7,1518,4138
64679,1573229326,9,1518,1089
64726,2264009322,5,1519,5245
64763,0375405445,3,1520,3212
64763,0452264464,10,1520,1190
64763,156584100X,10,1520,7224
64783,0060502258,2,1521,1880
64783,0425116840,8,1521,94
64783,0425144372,9,1521,1757
64946,0061031992,6,1523,6463
64946,014200023X,7,1523,6659
64946,0399146113,9,1523,5817
64946,043942089X,6,1523,7935
64946,074322423X,3,1523,4729
64946,0812522397,5,1523,6484
64946,0812532570,6,1523,4189
64946,0812565959,10,1523,6952
64946,0836221192,9,1523,139
64946,0836236688,9,1523,141
65027,0449223795,5,1524,5926
65027,0451198638,9,1524,5087
65032,0060507403,5,1525,7803
65032,006101351X,5,1525,517
65032,0064401847,5,1525,637
65032,0140328696,5,1525,1674
65032,014034019X,5,1525,5185
65032,0440219078,5,1525,613
65032,0451526341,5,1525,507
65032,0684818868,5,1525,812
65068,0425183971,10,1526,1536
65068,0515123854,10,1526,7936
65068,0671027646,10,1526,5278
65068,0688084907,10,1526,4072
65068,0743229878,5,1526,4095
65145,0345354613,7,1527,3136
65145,0446611476,8,1527,2828
65145,0671028383,9,1527,7938
65145,0671876570,7,1527,2263
65145,0679444815,7,1527,2821
65145,0971880107,5,1527,751
65191,0345417623,10,1528,810
65191,0375759778,9,1528,2271
65191,0380804700,7,1528,6186
65191,0380977311,8,1528,3300
65191,0394751043,7,1528,4695
65208,0060184957,8,1529,2911
65208,0060560754,8,1529,1994
65208,0060934417,8,1529,687
65208,0140282033,10,1529,7253
65208,0312272057,7,1529,3063
65208,0375826688,6,1529,2068
65208,0385337116,8,1529,5993
65208,0671027360,8,1529,376
65208,0743247612,7,1529,7186
65228,006101351X,7,1530,517
65228,0345402871,8,1530,6044
65228,034541389X,7,1530,3161
65228,0345413903,7,1530,83
65228,0425187055,4,1530,3447
65228,0440109930,6,1530,2467
65228,0440114330,7,1530,7940
65228,0446359866,5,1530,1085
65228,0446600415,5,1530,105
65228,0446612790,6,1530,961
65228,0451206711,5,1530,3700
65228,0515132489,6,1530,7941
65228,0786889616,6,1530,5381
65238,0316776963,8,1531,82
65238,0670855030,6,1531,5017
65238,0684853515,9,1531,5364
65238,0895297272,10,1531,5445
65244,0345370740,8,1532,602
65244,0880389095,5,1532,7942
65244,0880389117,5,1532,7943
65244,1560760699,5,1532,5403
65258,0060971479,7,1533,7804
65258,006098824X,7,1533,1133
65258,014025448X,9,1533,334
65258,0140255125,8,1533,7944
65258,0142000205,7,1533,436
65258,0316284955,9,1533,1772
65258,0345316509,5,1533,2253
65258,0345336615,8,1533,7676
65258,0345339681,10,1533,207
65258,0345368932,8,1533,6324
65258,0345369335,9,1533,380
65258,0345378482,9,1533,809
65258,0345384210,8,1533,1448
65258,0373834357,7,1533,6822
65258,038079439X,8,1533,5178
65258,038079487X,7,1533,2004
65258,044651652X,7,1533,1200
65258,0449146383,8,1533,6159
65258,0671027360,6,1533,376
65258,0671534734,7,1533,4617
65258,0679430946,8,1533,821
65258,0679441239,7,1533,4024
65258,0684865742,5,1533,4068
65258,068487217X,9,1533,4581
65258,0743412028,7,1533,125
65258,0812530055,8,1533,7945
65258,0971880107,6,1533,751
65484,0312983212,9,1534,5838
65484,0425163385,10,1534,1734
65484,0425181111,10,1534,787
65484,0425182878,9,1534,401
65484,0446354732,10,1534,3557
65484,0446612790,9,1534,961
65484,051513287X,9,1534,795
65484,0743437802,8,1534,1981
65549,0425167720,5,1535,1911
65549,0743422082,6,1535,126
65549,0804117683,4,1535,7275
65584,0060011912,7,1536,6006
65584,0060532149,8,1536,1993
65584,0060577487,9,1536,7026
65584,0061015725,9,1536,196
65584,0064473023,7,1536,1136
65584,0312983298,8,1536,418
65584,0312983824,9,1536,692
65584,0345413903,7,1536,83
65584,0345441036,9,1536,2059
65584,0345447840,8,1536,783
65584,0345450728,9,1536,7424
65584,0345452569,8,1536,6008
65584,037322687X,7,1536,3193
65584,0373226918,7,1536,7946
65584,0373250479,8,1536,2001
65584,037383568X,8,1536,6067
65584,038079487X,10,1536,2004
65584,0380802309,9,1536,7947
65584,0380817691,8,1536,5375
65584,0385336179,10,1536,1420
65584,0385505833,10,1536,575
65584,0425155943,8,1536,6087
65584,0425166619,9,1536,3433
65584,0425181103,8,1536,1763
65584,042518286X,9,1536,3444
65584,0425194515,10,1536,4710
65584,0440206154,10,1536,1378
65584,0440221471,8,1536,956
